#     BLOCK:   VELOCITY:     AVE_POFV:       ERROR:
          27     4.64118   0.0287315  0.00783508
          27     4.86758   0.0313611    0.016181
          27     5.09398  0.00488889  0.00206672
          27     5.32037 0.000722222 0.000520059
          27     5.54677 0.000564815 0.000554257
          27     5.77317           0           0
          27     5.99957           0           0
          27     6.22597           0           0
          27     6.45237           0           0
          27     6.67877           0           0
          28    0.113199    0.229554   0.0340498
          28    0.339598     1.61235   0.0980731
          28    0.565997     3.94231    0.171344
          28    0.792396     6.37052    0.196166
          28      1.0188     8.65188    0.230383
          28     1.24519     10.8768    0.217455
          28     1.47159     11.9877    0.279435
          28     1.69799     12.2655    0.322696
          28     1.92439     11.4693    0.308747
          28     2.15079     10.5958     0.28959
          28     2.37719     8.87755    0.241205
          28     2.60359     6.65841    0.226124
          28     2.82999     5.01005    0.182246
          28     3.05639     3.52861    0.135151
          28     3.28278     2.25023     0.12878
          28     3.50918      1.3559   0.0889805
          28     3.73558     1.12979    0.113255
          28     3.96198    0.633768   0.0811487
          28     4.18838    0.335902    0.058011
          28     4.41478    0.139536   0.0263524
          28     4.64118   0.0363839    0.010656
          28     4.86758   0.0354911   0.0161216
          28     5.09398  0.00549107  0.00207878
          28     5.32037 0.000696429 0.000502125
          28     5.54677 0.000544643 0.000534829
          28     5.77317           0           0
          28     5.99957           0           0
          28     6.22597           0           0
          28     6.45237           0           0
          28     6.67877           0           0
          29    0.113199    0.237707   0.0338378
          29    0.339598     1.61056   0.0947076
          29    0.565997     3.96272    0.166646
          29    0.792396     6.42494    0.196806
          29      1.0188     8.66889    0.223066
          29     1.24519     10.8261     0.21577
          29     1.47159     11.8592    0.297882
          29     1.69799     12.2508    0.311903
          29     1.92439     11.4614    0.298203
          29     2.15079     10.6248    0.281055
          29     2.37719     8.89722    0.233688
          29     2.60359     6.66468    0.218414
          29     2.82999     5.07481    0.187113
          29     3.05639     3.53625    0.130707
          29     3.28278     2.27092    0.125991
          29     3.50918     1.35037    0.086084
          29     3.73558     1.10534    0.111955
          29     3.96198    0.615647   0.0803483
          29     4.18838    0.346147   0.0569081
          29     4.41478    0.135638   0.0257303
          29     4.64118   0.0351293   0.0103622
          29     4.86758   0.0342672    0.015612
          29     5.09398  0.00530172  0.00201571
          29     5.32037 0.000672414 0.000485384
          29     5.54677 0.000525862 0.000516716
          29     5.77317           0           0
          29     5.99957           0           0
          29     6.22597           0           0
          29     6.45237           0           0
          29     6.67877           0           0
          30    0.113199    0.237108   0.0327151
          30    0.339598     1.62698   0.0929637
          30    0.565997      3.9289    0.164486
          30    0.792396     6.44897    0.191707
          30      1.0188     8.64605    0.216796
          30     1.24519     10.8145    0.208892
          30     1.47159     11.8101     0.29197
          30     1.69799     12.2789    0.302777
          30     1.92439     11.4962    0.290295
          30     2.15079      10.688    0.278694
          30     2.37719     8.93275    0.228584
          30     2.60359     6.62622    0.214494
          30     2.82999     5.07833    0.180909
          30     3.05639     3.50846    0.129271
          30     3.28278     2.27799    0.121989
          30     3.50918     1.35746   0.0835058
          30     3.73558     1.08728    0.109672
          30     3.96198    0.608725   0.0779676
          30     4.18838    0.340817   0.0552602
          30     4.41478    0.132858   0.0250223
          30     4.64118   0.0339583   0.0100827
          30     4.86758    0.033125   0.0151334
          30     5.09398    0.005125  0.00195625
          30     5.32037     0.00065 0.000469722
          30     5.54677 0.000508333 0.000499789
          30     5.77317           0           0
          30     5.99957           0           0
          30     6.22597           0           0
          30     6.45237           0           0
          30     6.67877           0           0
          31    0.113199    0.230992   0.0322265
          31    0.339598     1.63026   0.0900225
          31    0.565997     3.94723    0.160198
          31    0.792396     6.45401    0.185589
          31      1.0188     8.62707    0.210632
          31     1.24519      10.809    0.202225
          31     1.47159     11.7518     0.28831
          31     1.69799     12.4138     0.32165
          31     1.92439     11.4496    0.284654
          31     2.15079     10.6425    0.273397
          31     2.37719     8.93073    0.221219
          31     2.60359     6.60209    0.208927
          31     2.82999     5.12047    0.179913
          31     3.05639     3.50649    0.125116
          31     3.28278      2.2869    0.118379
          31     3.50918     1.36403   0.0810704
          31     3.73558     1.07819     0.10651
          31     3.96198    0.614726   0.0756831
          31     4.18838    0.338806   0.0535141
          31     4.41478    0.130306    0.024345
          31     4.64118   0.0328629  0.00981677
          31     4.86758   0.0320565   0.0146829
          31     5.09398  0.00495968  0.00190012
          31     5.32037 0.000629032 0.000455038
          31     5.54677 0.000491935 0.000483936
          31     5.77317           0           0
          31     5.99957           0           0
          31     6.22597           0           0
          31     6.45237           0           0
          31     6.67877           0           0
          32    0.113199    0.230313   0.0312266
          32    0.339598     1.64003   0.0877382
          32    0.565997     3.91987    0.157511
          32    0.792396     6.46353    0.180033
          32      1.0188     8.68309    0.211368
          32     1.24519     10.8636    0.203135
          32     1.47159     11.7365    0.279708
          32     1.69799     12.3822     0.31315
          32     1.92439     11.4267     0.27668
          32     2.15079     10.5856    0.270704
          32     2.37719     8.98128    0.220005
          32     2.60359     6.57158    0.204614
          32     2.82999     5.08161    0.178438
          32     3.05639     3.51425    0.121446
          32     3.28278     2.29979    0.115379
          32     3.50918     1.37505   0.0792827
          32     3.73558     1.08778    0.103612
          32     3.96198    0.604078   0.0740632
          32     4.18838    0.349281   0.0528571
          32     4.41478    0.131508   0.0236138
          32     4.64118   0.0332109  0.00951616
          32     4.86758   0.0325391    0.014232
          32     5.09398  0.00508594  0.00184493
          32     5.32037 0.000976562 0.000557963
          32     5.54677    0.000625 0.000486763
          32     5.77317           0           0
          32     5.99957           0           0
          32     6.22597           0           0
          32     6.45237           0           0
          32     6.67877           0           0
          33    0.113199    0.234379   0.0305439
          33    0.339598     1.63541   0.0852012
          33    0.565997     3.91339    0.152872
          33    0.792396     6.45796    0.174664
          33      1.0188     8.75657    0.217359
          33     1.24519     10.8728    0.197189
          33     1.47159     11.7148    0.272072
          33     1.69799     12.4311    0.307457
          33     1.92439     11.4088    0.268872
          33     2.15079     10.5173    0.270991
          33     2.37719     8.95078    0.215442
          33     2.60359     6.57854    0.198532
          33     2.82999      5.0657    0.173739
          33     3.05639     3.50968    0.117852
          33     3.28278     2.29067    0.112243
          33     3.50918     1.38053   0.0770691
          33     3.73558     1.09665    0.100851
          33     3.96198    0.621659    0.073876
          33     4.18838    0.361121   0.0525647
          33     4.41478    0.131667   0.0228988
          33     4.64118   0.0325227  0.00925265
          33     4.86758    0.031553   0.0138348
          33     5.09398  0.00493182  0.00179545
          33     5.32037  0.00094697  0.00054184
          33     5.54677 0.000606061 0.000472381
          33     5.77317           0           0
          33     5.99957           0           0
          33     6.22597           0           0
          33     6.45237           0           0
          33     6.67877           0           0
          34    0.113199    0.228809   0.0301492
          34    0.339598     1.62157   0.0838111
          34    0.565997     3.95562    0.154098
          34    0.792396     6.47636    0.170493
          34      1.0188     8.75324    0.210991
          34     1.24519     10.7926    0.207065
          34     1.47159     11.7112    0.264093
          34     1.69799     12.4549    0.299335
          34     1.92439      11.413    0.260997
          34     2.15079     10.5319    0.263415
          34     2.37719     8.95019    0.209107
          34     2.60359     6.56516    0.193143
          34     2.82999      5.0544    0.168995
          34     3.05639     3.53322    0.116713
          34     3.28278     2.31225    0.110997
          34     3.50918     1.39279   0.0757718
          34     3.73558     1.08565   0.0984826
          34     3.96198    0.612257    0.072299
          34     4.18838    0.352684   0.0516914
          34     4.41478    0.131801   0.0222257
          34     4.64118   0.0334926   0.0090312
          34     4.86758    0.030625    0.013459
          34     5.09398  0.00478676  0.00174849
          34     5.32037 0.000919118 0.000526619
          34     5.54677 0.000588235 0.000458824
          34     5.77317           0           0
          34     5.99957           0           0
          34     6.22597           0           0
          34     6.45237           0           0
          34     6.67877           0           0
          35    0.113199    0.228257   0.0292928
          35    0.339598     1.59895   0.0844147
          35    0.565997     3.91223    0.155684
          35    0.792396     6.50162    0.167483
          35      1.0188     8.75006    0.204987
          35     1.24519     10.8138    0.202239
          35     1.47159     11.7152    0.256578
          35     1.69799     12.4556    0.290783
          35     1.92439     11.4628    0.258252
          35     2.15079     10.4728    0.262422
          35     2.37719     8.91641    0.205842
          35     2.60359     6.60126    0.190967
          35     2.82999     5.12634    0.178824
          35     3.05639     3.54149     0.11367
          35     3.28278     2.28834    0.110372
          35     3.50918     1.39049   0.0736418
          35     3.73558     1.07266   0.0965218
          35     3.96198    0.598464   0.0715369
          35     4.18838    0.347221   0.0505023
          35     4.41478    0.137143   0.0222232
          35     4.64118   0.0329214  0.00879122
          35     4.86758     0.02975   0.0131029
          35     5.09398     0.00465  0.00170387
          35     5.32037 0.000892857 0.000512227
          35     5.54677 0.000571429 0.000446022
          35     5.77317           0           0
          35     5.99957           0           0
          35     6.22597           0           0
          35     6.45237           0           0
          35     6.67877           0           0
          36    0.113199    0.225063   0.0286528
          36    0.339598     1.58074   0.0840119
          36    0.565997     3.87697    0.155302
          36    0.792396     6.49175    0.163121
          36      1.0188     8.74713    0.199314
          36     1.24519     10.8381    0.198075
          36     1.47159     11.7164    0.249454
          36     1.69799     12.4868    0.284381
          36     1.92439     11.4973     0.25337
          36     2.15079     10.4653    0.255241
          36     2.37719      8.9094    0.200243
          36     2.60359     6.63889    0.189334
          36     2.82999      5.1234    0.173881
          36     3.05639     3.54009    0.110521
          36     3.28278      2.2897    0.107314
          36     3.50918     1.38267   0.0720101
          36     3.73558     1.05448   0.0955383
          36     3.96198    0.591306   0.0699071
          36     4.18838     0.34259   0.0493113
          36     4.41478    0.135063   0.0217031
          36     4.64118   0.0320069  0.00859445
          36     4.86758   0.0289236   0.0127649
          36     5.09398  0.00452083  0.00166143
          36     5.32037 0.000868056 0.000498598
          36     5.54677 0.000555556 0.000433915
          36     5.77317           0           0
          36     5.99957           0           0
          36     6.22597           0           0
          36     6.45237           0           0
          36     6.67877           0           0
          37    0.113199    0.222561   0.0279874
          37    0.339598     1.56473   0.0832521
          37    0.565997     3.87146    0.151202
          37    0.792396     6.49249    0.158714
          37      1.0188     8.73011    0.194652
          37     1.24519     10.8753    0.196171
          37     1.47159     11.7193    0.242729
          37     1.69799     12.5147    0.278057
          37     1.92439     11.5443    0.250838
          37     2.15079     10.4609    0.248381
          37     2.37719     8.88733    0.196044
          37     2.60359     6.62545    0.184693
          37     2.82999     5.10128    0.170583
          37     3.05639     3.54011    0.107534
          37     3.28278      2.2888    0.104418
          37     3.50918      1.3763   0.0703457
          37     3.73558     1.04446   0.0934801
          37     3.96198    0.602169   0.0688566
          37     4.18838    0.338716   0.0481305
          37     4.41478    0.134554   0.0211224
          37     4.64118   0.0311419  0.00840559
          37     4.86758   0.0281419   0.0124438
          37     5.09398  0.00439865  0.00162102
          37     5.32037 0.000844595 0.000485674
          37     5.54677 0.000540541 0.000422447
          37     5.77317           0           0
          37     5.99957           0           0
          37     6.22597           0           0
          37     6.45237           0           0
          37     6.67877           0           0
          38    0.113199    0.217572   0.0276919
          38    0.339598     1.57824   0.0821497
          38    0.565997     3.89506    0.149054
          38    0.792396     6.49783    0.154627
          38      1.0188     8.71926    0.189832
          38     1.24519     10.8412    0.193949
          38     1.47159     11.7216    0.236352
          38     1.69799     12.5357    0.271529
          38     1.92439     11.5521     0.24436
          38     2.15079     10.4469    0.242239
          38     2.37719     8.89126    0.190924
          38     2.60359     6.58645    0.183906
          38     2.82999     5.08707    0.166685
          38     3.05639     3.55001     0.10516
          38     3.28278     2.34261    0.114696
          38     3.50918     1.37573   0.0684967
          38     3.73558     1.02435   0.0931583
          38     3.96198    0.602388   0.0670449
          38     4.18838    0.337204   0.0468877
          38     4.41478    0.134217   0.0205693
          38     4.64118   0.0303224  0.00822424
          38     4.86758   0.0274013   0.0121384
          38     5.09398  0.00428289  0.00158248
          38     5.32037 0.000822368 0.000473402
          38     5.54677 0.000526316  0.00041157
          38     5.77317           0           0
          38     5.99957           0           0
          38     6.22597           0           0
          38     6.45237           0           0
          38     6.67877           0           0
          39    0.113199    0.213045   0.0273494
          39    0.339598     1.58594   0.0804033
          39    0.565997     3.89969    0.145304
          39    0.792396     6.49033    0.150844
          39      1.0188     8.68952    0.187279
          39     1.24519     10.8368    0.189024
          39     1.47159     11.7449     0.23144
          39     1.69799     12.4906    0.268275
          39     1.92439     11.5696    0.238719
          39     2.15079     10.4797    0.238249
          39     2.37719     8.90349     0.18642
          39     2.60359      6.6129    0.181082
          39     2.82999     5.09553    0.162626
          39     3.05639     3.54156    0.102803
          39     3.28278     2.34069    0.111771
          39     3.50918     1.36449   0.0676568
          39     3.73558     1.00671   0.0924253
          39     3.96198    0.608237   0.0655804
          39     4.18838    0.332833   0.0458887
          39     4.41478    0.131577   0.0202106
          39     4.64118   0.0295449  0.00805003
          39     4.86758   0.0266987   0.0118475
          39     5.09398  0.00417308  0.00154571
          39     5.32037 0.000801282 0.000461732
          39     5.54677 0.000512821 0.000401238
          39     5.77317           0           0
          39     5.99957           0           0
          39     6.22597           0           0
          39     6.45237           0           0
          39     6.67877           0           0
          40    0.113199    0.209238   0.0269294
          40    0.339598     1.60474   0.0805615
          40    0.565997     3.89558    0.141729
          40    0.792396     6.48968    0.147074
          40      1.0188     8.68629    0.182625
          40     1.24519     10.8643    0.186289
          40     1.47159     11.7642    0.226457
          40     1.69799     12.4756    0.261988
          40     1.92439     11.6231     0.23866
          40     2.15079     10.4341    0.236627
          40     2.37719     8.87747    0.183566
          40     2.60359     6.60395    0.176776
          40     2.82999     5.09006    0.158652
          40     3.05639     3.51739    0.103033
          40     3.28278     2.33649    0.109056
          40     3.50918     1.36462   0.0659655
          40     3.73558     1.01227    0.090282
          40     3.96198    0.611569   0.0640255
          40     4.18838    0.337794   0.0450088
          40     4.41478    0.136431   0.0202799
          40     4.64118    0.029425  0.00784967
          40     4.86758   0.0267812   0.0115516
          40     5.09398   0.0061125  0.00243692
          40     5.32037      0.0023  0.00154683
          40     5.54677      0.0005 0.000391412
          40     5.77317           0           0
          40     5.99957           0           0
          40     6.22597           0           0
          40     6.45237           0           0
          40     6.67877           0           0
